year,state,disability,total_6to21,el_yes,el_no,aian,black,hisp,tworace,white,api,total_ethnicity
2013,PUERTO RICO,Emotional disturbance,1319,15,1304,0,0,1318,0,1,0,1319
2013,PUERTO RICO,Hearing impairment,519,2,517,0,0,517,0,2,0,519
2013,PUERTO RICO,Intellectual disability,6270,54,6216,5,1,6259,0,3,2,6270
2013,PUERTO RICO,Multiple disabilities,1007,5,1002,3,0,1002,0,1,1,1007
2013,PUERTO RICO,Orthopedic impairment,344,0,344,0,0,342,0,1,1,344
2013,PUERTO RICO,Other health impairment,13715,97,13618,18,3,13665,0,27,2,13715
2013,PUERTO RICO,Specific learning disability,52937,356,52581,64,12,52810,0,50,1,52937
2013,PUERTO RICO,Speech or language impairment,29409,128,29281,30,8,29337,0,31,3,29409
2013,PUERTO RICO,Traumatic brain injury,35,0,35,0,0,35,0,0,0,35
2013,PUERTO RICO,Visual impairment,503,2,501,0,0,502,0,1,0,503
2013,REPUBLIC OF PALAU,All Disabilities,97,NA,NA,0,0,0,0,0,NA,0
2013,REPUBLIC OF PALAU,Autism,NA,NA,NA,0,0,0,0,0,NA,0
2013,REPUBLIC OF PALAU,Deaf-blindness,NA,NA,NA,0,0,0,0,0,NA,0
2013,REPUBLIC OF PALAU,Developmental delay (valid only for children ages 3-9 when defined by state),NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2013,REPUBLIC OF PALAU,Emotional disturbance,1,NA,NA,0,0,0,0,0,NA,0
2013,REPUBLIC OF PALAU,Hearing impairment,2,NA,NA,0,0,0,0,0,NA,0
2013,REPUBLIC OF PALAU,Intellectual disability,2,NA,NA,0,0,0,0,0,NA,0
2013,REPUBLIC OF PALAU,Multiple disabilities,10,NA,NA,0,0,0,0,0,NA,0
2013,REPUBLIC OF PALAU,Orthopedic impairment,1,NA,NA,0,0,0,0,0,NA,0
2013,REPUBLIC OF PALAU,Other health impairment,2,NA,NA,0,0,0,0,0,NA,0
2013,REPUBLIC OF PALAU,Specific learning disability,73,NA,NA,0,0,0,0,0,NA,0
2013,REPUBLIC OF PALAU,Speech or language impairment,5,NA,NA,0,0,0,0,0,NA,0
2013,REPUBLIC OF PALAU,Traumatic brain injury,NA,NA,NA,0,0,0,0,0,NA,0
2013,REPUBLIC OF PALAU,Visual impairment,1,NA,NA,0,0,0,0,0,NA,0
2013,REPUBLIC OF THE MARSHALL ISLANDS,All Disabilities,673,673,0,0,0,0,0,0,673,673
2013,REPUBLIC OF THE MARSHALL ISLANDS,Autism,7,7,0,0,0,0,0,0,7,7
2013,REPUBLIC OF THE MARSHALL ISLANDS,Deaf-blindness,2,2,0,0,0,0,0,0,2,2
2013,REPUBLIC OF THE MARSHALL ISLANDS,Developmental delay (valid only for children ages 3-9 when defined by state),6,6,0,0,0,0,0,0,6,6
2013,REPUBLIC OF THE MARSHALL ISLANDS,Emotional disturbance,7,7,0,0,0,0,0,0,7,7
2013,REPUBLIC OF THE MARSHALL ISLANDS,Hearing impairment,54,54,0,0,0,0,0,0,54,54
2013,REPUBLIC OF THE MARSHALL ISLANDS,Intellectual disability,3,3,0,0,0,0,0,0,3,3
2013,REPUBLIC OF THE MARSHALL ISLANDS,Multiple disabilities,10,10,0,0,0,0,0,0,10,10
2013,REPUBLIC OF THE MARSHALL ISLANDS,Orthopedic impairment,7,7,0,0,0,0,0,0,7,7
2013,REPUBLIC OF THE MARSHALL ISLANDS,Other health impairment,3,3,0,0,0,0,0,0,3,3
2013,REPUBLIC OF THE MARSHALL ISLANDS,Specific learning disability,520,520,0,0,0,0,0,0,520,520
2013,REPUBLIC OF THE MARSHALL ISLANDS,Speech or language impairment,33,33,0,0,0,0,0,0,33,33
2013,REPUBLIC OF THE MARSHALL ISLANDS,Traumatic brain injury,3,3,0,0,0,0,0,0,3,3
2013,REPUBLIC OF THE MARSHALL ISLANDS,Visual impairment,18,18,0,0,0,0,0,0,18,18
2013,RHODE ISLAND,All Disabilities,20496,1063,19433,226,1882,5039,670,12335,344,20496
2013,RHODE ISLAND,Autism,1998,24,1974,10,114,256,62,1522,34,1998
2013,RHODE ISLAND,Deaf-blindness,6,0,6,0,0,2,0,4,0,6
2013,RHODE ISLAND,Developmental delay (valid only for children ages 3-9 when defined by state),1129,82,1047,15,93,274,44,674,29,1129
2013,RHODE ISLAND,Emotional disturbance,1787,20,1767,30,244,383,89,1017,24,1787
2013,RHODE ISLAND,Hearing impairment,128,3,125,2,13,36,1,74,2,128
2013,RHODE ISLAND,Intellectual disability,780,29,751,6,87,202,19,447,19,780
2013,RHODE ISLAND,Multiple disabilities,359,3,356,4,19,80,5,240,11,359
2013,RHODE ISLAND,Orthopedic impairment,71,0,71,3,5,9,1,51,2,71
2013,RHODE ISLAND,Other health impairment,3375,103,3272,37,280,641,104,2284,29,3375
2013,RHODE ISLAND,Specific learning disability,7950,500,7450,97,837,2322,247,4332,115,7950
2013,RHODE ISLAND,Speech or language impairment,2796,297,2499,22,185,809,97,1609,74,2796
2013,RHODE ISLAND,Traumatic brain injury,61,0,61,0,2,14,0,44,1,61
2013,RHODE ISLAND,Visual impairment,56,2,54,0,3,11,1,37,4,56
2013,SOUTH CAROLINA,All Disabilities,89202,4058,85144,332,37850,4997,2417,43011,595,89202
2013,SOUTH CAROLINA,Autism,5082,151,4931,12,1752,248,140,2839,91,5082
2013,SOUTH CAROLINA,Deaf-blindness,8,0,8,0,1,0,0,7,0,8
2013,SOUTH CAROLINA,Developmental delay (valid only for children ages 3-9 when defined by state),4124,229,3895,11,2028,297,155,1614,19,4124
2013,SOUTH CAROLINA,Emotional disturbance,2754,46,2708,11,1392,71,84,1188,8,2754
2013,SOUTH CAROLINA,Hearing impairment,1011,78,933,3,389,87,30,471,31,1011
2013,SOUTH CAROLINA,Intellectual disability,6847,223,6624,20,4112,271,119,2273,52,6847
2013,SOUTH CAROLINA,Multiple disabilities,954,40,914,6,263,56,27,594,8,954
2013,SOUTH CAROLINA,Orthopedic impairment,532,33,499,2,173,38,9,307,3,532
2013,SOUTH CAROLINA,Other health impairment,11635,269,11366,37,4313,374,342,6522,47,11635
2013,SOUTH CAROLINA,Specific learning disability,41100,2162,38938,168,18479,2568,1067,18649,169,41100
2013,SOUTH CAROLINA,Speech or language impairment,14555,804,13751,59,4740,960,431,8211,154,14555
2013,SOUTH CAROLINA,Traumatic brain injury,179,8,171,1,70,10,7,91,0,179
2013,SOUTH CAROLINA,Visual impairment,421,15,406,2,138,17,6,245,13,421
2013,SOUTH DAKOTA,All Disabilities,15840,126,15714,2731,495,739,404,11314,157,15840
2013,SOUTH DAKOTA,Autism,786,4,782,92,19,30,12,621,12,786
2013,SOUTH DAKOTA,Deaf-blindness,3,0,3,0,0,0,0,3,0,3
2013,SOUTH DAKOTA,Developmental delay (valid only for children ages 3-9 when defined by state),NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2013,SOUTH DAKOTA,Emotional disturbance,1070,2,1068,130,44,49,31,814,2,1070
2013,SOUTH DAKOTA,Hearing impairment,128,2,126,24,3,16,3,78,4,128
2013,SOUTH DAKOTA,Intellectual disability,1547,21,1526,282,85,79,40,1043,18,1547
2013,SOUTH DAKOTA,Multiple disabilities,472,3,469,79,21,21,17,327,7,472
2013,SOUTH DAKOTA,Orthopedic impairment,67,3,64,2,3,4,5,52,1,67
2013,SOUTH DAKOTA,Other health impairment,2182,8,2174,256,103,76,53,1674,20,2182
2013,SOUTH DAKOTA,Specific learning disability,6413,54,6359,1406,172,330,166,4293,46,6413
2013,SOUTH DAKOTA,Speech or language impairment,3073,27,3046,441,41,131,75,2338,47,3073
2013,SOUTH DAKOTA,Traumatic brain injury,48,0,48,14,3,2,1,28,0,48
2013,SOUTH DAKOTA,Visual impairment,51,2,49,5,1,1,1,43,0,51
2013,TENNESSEE,All Disabilities,117804,2563,115241,336,30188,6969,1467,77844,1000,117804
2013,TENNESSEE,Autism,7156,122,7034,18,1272,363,88,5297,118,7156
2013,TENNESSEE,Deaf-blindness,7,0,7,0,2,0,0,4,1,7
2013,TENNESSEE,Developmental delay (valid only for children ages 3-9 when defined by state),5080,126,4954,11,1383,413,83,3126,64,5080
2013,TENNESSEE,Emotional disturbance,3264,14,3250,15,1117,101,57,1963,11,3264
2013,TENNESSEE,Hearing impairment,1295,52,1243,1,355,129,11,766,33,1295
2013,TENNESSEE,Intellectual disability,7401,171,7230,17,2611,363,48,4298,64,7401
2013,TENNESSEE,Multiple disabilities,2040,35,2005,7,479,125,21,1390,18,2040
2013,TENNESSEE,Orthopedic impairment,608,15,593,2,82,35,10,466,13,608
2013,TENNESSEE,Other health impairment,14995,108,14887,49,3311,461,225,10875,74,14995
2013,TENNESSEE,Specific learning disability,48781,1240,47541,130,14237,3073,542,30553,246,48781
2013,TENNESSEE,Speech or language impairment,26258,649,25609,83,5155,1852,375,18452,341,26258
2013,TENNESSEE,Traumatic brain injury,315,7,308,1,71,21,3,216,3,315
2013,TENNESSEE,Visual impairment,604,24,580,2,113,33,4,438,14,604
2013,TEXAS,All Disabilities,400744,60678,340066,1772,67330,197237,7230,120105,7070,400744
2013,TEXAS,Autism,39826,3776,36050,161,5056,15782,1004,15865,1958,39826
2013,TEXAS,Deaf-blindness,112,8,104,1,7,54,0,47,3,112
2013,TEXAS,Developmental delay (valid only for children ages 3-9 when defined by state),NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2013,TEXAS,Emotional disturbance,25514,1582,23932,143,5096,9008,647,10436,184,25514
2013,TEXAS,Hearing impairment,6014,808,5206,18,759,3218,68,1718,233,6014
2013,TEXAS,Intellectual disability,37040,4892,32148,170,8156,19062,448,8397,807,37040
2013,TEXAS,Multiple disabilities,6368,553,5815,33,1223,2882,103,1956,171,6368
2013,TEXAS,Orthopedic impairment,3181,502,2679,16,372,1634,56,1003,100,3181
2013,TEXAS,Other health impairment,52934,5704,47230,232,8893,21597,1200,20400,612,52934
2013,TEXAS,Specific learning disability,163110,28615,134495,691,30449,90937,2330,37367,1336,163110
2013,TEXAS,Speech or language impairment,62448,13751,48697,287,6693,31209,1292,21407,1560,62448
2013,TEXAS,Traumatic brain injury,1153,114,1039,6,211,476,21,413,26,1153
2013,TEXAS,Visual impairment,3044,373,2671,14,415,1378,61,1096,80,3044
2013,"US, OUTLYING AREAS, AND FREELY ASSOCIATED STATES",All Disabilities,5847624,543916,5245538,78104,1089017,1406824,159543,2962217,151919,5847624
2013,"US, OUTLYING AREAS, AND FREELY ASSOCIATED STATES",Autism,478983,31370,446962,3673,65490,89386,14797,279069,26568,478983
2013,"US, OUTLYING AREAS, AND FREELY ASSOCIATED STATES",Deaf-blindness,1305,82,1223,18,140,328,31,723,65,1305
2013,"US, OUTLYING AREAS, AND FREELY ASSOCIATED STATES",Developmental delay (valid only for children ages 3-9 when defined by state),133816,11846,121970,4334,29010,22423,5165,69535,3349,133816
2013,"US, OUTLYING AREAS, AND FREELY ASSOCIATED STATES",Emotional disturbance,352343,10873,335804,4828,91581,54003,13135,184575,4221,352343
2013,"US, OUTLYING AREAS, AND FREELY ASSOCIATED STATES",Hearing impairment,68158,8014,59736,725,9841,19694,1661,32004,4233,68158
2013,"US, OUTLYING AREAS, AND FREELY ASSOCIATED STATES",Intellectual disability,417570,37673,369868,5342,111675,93234,9357,186659,11303,417570
2013,"US, OUTLYING AREAS, AND FREELY ASSOCIATED STATES",Multiple disabilities,125608,6221,119072,1870,23140,22966,2852,70510,4270,125608
2013,"US, OUTLYING AREAS, AND FREELY ASSOCIATED STATES",Orthopedic impairment,50281,5741,43889,415,6024,13471,1253,26985,2133,50281
2013,"US, OUTLYING AREAS, AND FREELY ASSOCIATED STATES",Other health impairment,809872,36752,773041,9161,146526,134296,24763,481957,13169,809872
2013,"US, OUTLYING AREAS, AND FREELY ASSOCIATED STATES",Specific learning disability,2311108,274653,2001334,35335,451577,674296,55669,1049851,44380,2311108
2013,"US, OUTLYING AREAS, AND FREELY ASSOCIATED STATES",Speech or language impairment,1047730,117062,925656,11748,146265,272356,29463,551576,36322,1047730
2013,"US, OUTLYING AREAS, AND FREELY ASSOCIATED STATES",Traumatic brain injury,25311,1490,23662,328,3846,4365,722,15321,729,25311
2013,"US, OUTLYING AREAS, AND FREELY ASSOCIATED STATES",Visual impairment,25539,2139,23321,327,3902,6006,675,13452,1177,25539
2013,UTAH,All Disabilities,65912,6812,59100,1170,1270,12475,1207,48503,1287,65912
2013,UTAH,Autism,4597,184,4413,33,53,443,88,3895,85,4597
2013,UTAH,Deaf-blindness,27,0,27,0,0,3,0,23,1,27
2013,UTAH,Developmental delay (valid only for children ages 3-9 when defined by state),1811,301,1510,35,26,415,39,1259,37,1811
2013,UTAH,Emotional disturbance,1979,67,1912,22,90,249,49,1535,34,1979
2013,UTAH,Hearing impairment,452,37,415,8,11,101,6,304,22,452
2013,UTAH,Intellectual disability,3289,434,2855,65,102,628,50,2347,97,3289
2013,UTAH,Multiple disabilities,1553,123,1430,25,47,244,14,1189,34,1553
2013,UTAH,Orthopedic impairment,153,12,141,2,1,24,3,116,7,153
2013,UTAH,Other health impairment,5881,204,5677,49,164,590,146,4852,80,5881
2013,UTAH,Specific learning disability,31920,4403,27517,717,629,7696,525,21801,552,31920
2013,UTAH,Speech or language impairment,13794,1013,12781,205,135,2002,277,10854,321,13794
2013,UTAH,Traumatic brain injury,260,24,236,6,10,49,6,183,6,260
2013,UTAH,Visual impairment,196,10,186,3,2,31,4,145,11,196
2013,VERMONT,All Disabilities,12125,174,11951,100,330,155,97,11353,90,12125
2013,VERMONT,Autism,941,13,928,4,16,12,11,883,15,941
2013,VERMONT,Deaf-blindness,8,0,8,0,1,0,0,6,1,8
2013,VERMONT,Developmental delay (valid only for children ages 3-9 when defined by state),892,16,876,2,24,12,12,837,5,892
2013,VERMONT,Emotional disturbance,1981,22,1959,13,50,25,10,1877,6,1981
2013,VERMONT,Hearing impairment,84,3,81,4,2,2,1,73,2,84
2013,VERMONT,Intellectual disability,714,12,702,15,27,3,7,653,9,714
2013,VERMONT,Multiple disabilities,210,1,209,0,6,3,2,196,3,210
2013,VERMONT,Orthopedic impairment,37,0,37,0,1,0,0,35,1,37
2013,VERMONT,Other health impairment,2124,26,2098,15,69,23,21,1983,13,2124
2013,VERMONT,Specific learning disability,3809,50,3759,32,102,49,19,3593,14,3809
2013,VERMONT,Speech or language impairment,1261,30,1231,15,29,25,14,1158,20,1261
2013,VERMONT,Traumatic brain injury,40,0,40,0,2,0,0,38,0,40
2013,VERMONT,Visual impairment,24,1,23,0,1,1,0,21,1,24
2013,VIRGIN ISLANDS,All Disabilities,1111,73,1038,9,1001,36,13,46,NA,1105
2013,VIRGIN ISLANDS,Autism,64,4,60,1,60,1,0,2,NA,64
2013,VIRGIN ISLANDS,Deaf-blindness,NA,0,0,0,0,0,0,0,NA,0
2013,VIRGIN ISLANDS,Developmental delay (valid only for children ages 3-9 when defined by state),47,2,45,0,42,0,0,5,NA,47
2013,VIRGIN ISLANDS,Emotional disturbance,30,0,30,0,28,2,0,0,NA,30
2013,VIRGIN ISLANDS,Hearing impairment,6,0,6,0,6,0,0,0,NA,6
2013,VIRGIN ISLANDS,Intellectual disability,140,12,128,1,124,6,3,5,NA,139
2013,VIRGIN ISLANDS,Multiple disabilities,30,3,27,0,23,3,0,3,NA,29
2013,VIRGIN ISLANDS,Orthopedic impairment,1,0,1,0,1,0,0,0,NA,1
2013,VIRGIN ISLANDS,Other health impairment,122,2,120,1,109,5,2,4,NA,121
2013,VIRGIN ISLANDS,Specific learning disability,579,45,534,6,523,16,8,23,NA,576
2013,VIRGIN ISLANDS,Speech or language impairment,82,5,77,0,77,2,0,3,NA,82
2013,VIRGIN ISLANDS,Traumatic brain injury,1,0,1,0,0,1,0,0,NA,1
2013,VIRGIN ISLANDS,Visual impairment,9,0,9,0,8,0,0,1,NA,9
2013,VIRGINIA,All Disabilities,144760,16392,128368,474,41869,19078,6250,72377,4712,144760
2013,VIRGINIA,Autism,14441,1397,13044,48,3115,1479,723,8121,955,14441
2013,VIRGINIA,Deaf-blindness,28,2,26,0,4,0,3,21,0,28
2013,VIRGINIA,Developmental delay (valid only for children ages 3-9 when defined by state),2083,415,1668,6,633,362,93,866,123,2083
2013,VIRGINIA,Emotional disturbance,9140,520,8620,28,3108,845,463,4552,144,9140
2013,VIRGINIA,Hearing impairment,1212,213,999,2,257,225,50,578,100,1212
2013,VIRGINIA,Intellectual disability,9071,938,8133,21,3613,989,265,3808,375,9071
2013,VIRGINIA,Multiple disabilities,3166,214,2952,8,898,318,131,1679,132,3166
2013,VIRGINIA,Orthopedic impairment,673,89,584,1,118,80,26,387,61,673
2013,VIRGINIA,Other health impairment,30780,1659,29121,107,9045,2592,1450,17078,508,30780
2013,VIRGINIA,Specific learning disability,54094,8648,45446,196,16826,9524,2064,24024,1460,54094
2013,VIRGINIA,Speech or language impairment,19135,2211,16924,55,4012,2565,942,10757,804,19135
2013,VIRGINIA,Traumatic brain injury,395,24,371,0,117,36,22,205,15,395
2013,VIRGINIA,Visual impairment,542,62,480,2,123,63,18,301,35,542
2013,WASHINGTON,All Disabilities,117330,13122,104208,2760,7355,26371,8011,67419,5414,117330
2013,WASHINGTON,Autism,9931,358,9573,105,430,1144,690,6728,834,9931
2013,WASHINGTON,Deaf-blindness,16,1,15,NA,NA,2,1,12,1,16
2013,WASHINGTON,Developmental delay (valid only for children ages 3-9 when defined by state),7807,1256,6551,209,492,2034,639,4043,390,7807
2013,WASHINGTON,Emotional disturbance,4505,158,4347,126,505,580,408,2777,109,4505
2013,WASHINGTON,Hearing impairment,1081,133,948,31,64,326,66,494,100,1081
2013,WASHINGTON,Intellectual disability,4748,442,4306,185,367,1140,249,2525,282,4748
2013,WASHINGTON,Multiple disabilities,2646,78,2568,46,138,465,153,1704,140,2646
2013,WASHINGTON,Orthopedic impairment,415,39,376,8,23,69,29,249,37,415
2013,WASHINGTON,Other health impairment,23759,1021,22738,454,1472,3406,1752,15980,695,23759
2013,WASHINGTON,Specific learning disability,45330,7336,37994,1279,3190,13473,2790,22826,1772,45330
2013,WASHINGTON,Speech or language impairment,16411,2235,14176,297,629,3579,1190,9698,1018,16411
2013,WASHINGTON,Traumatic brain injury,301,31,270,10,26,63,25,165,12,301
2013,WASHINGTON,Visual impairment,380,34,346,10,19,90,19,218,24,380
2013,WEST VIRGINIA,All Disabilities,39012,168,38844,47,1857,437,657,35901,113,39012
2013,WEST VIRGINIA,Autism,1667,9,1658,3,74,23,28,1524,15,1667
2013,WEST VIRGINIA,Deaf-blindness,10,0,10,0,0,0,0,10,0,10
2013,WEST VIRGINIA,Developmental delay (valid only for children ages 3-9 when defined by state),NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2013,WEST VIRGINIA,Emotional disturbance,1356,3,1353,3,121,19,32,1178,3,1356
2013,WEST VIRGINIA,Hearing impairment,397,6,391,1,20,4,0,369,3,397
2013,WEST VIRGINIA,Intellectual disability,6749,25,6724,9,365,53,84,6219,19,6749
2013,WEST VIRGINIA,Multiple disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2013,WEST VIRGINIA,Orthopedic impairment,111,1,110,0,6,2,1,102,0,111
2013,WEST VIRGINIA,Other health impairment,5811,17,5794,8,288,46,104,5347,18,5811
2013,WEST VIRGINIA,Specific learning disability,12156,57,12099,18,664,150,192,11113,19,12156
2013,WEST VIRGINIA,Speech or language impairment,10406,47,10359,5,293,136,211,9727,34,10406
2013,WEST VIRGINIA,Traumatic brain injury,99,1,98,0,13,1,2,82,1,99
2013,WEST VIRGINIA,Visual impairment,250,2,248,0,13,3,3,230,1,250
2013,WISCONSIN,All Disabilities,106488,6803,99685,2087,16863,11481,2664,70893,2500,106488
2013,WISCONSIN,Autism,9361,350,9011,146,647,701,202,7393,272,9361
2013,WISCONSIN,Deaf-blindness,6,3,3,0,0,3,1,2,0,6
2013,WISCONSIN,Developmental delay (valid only for children ages 3-9 when defined by state),74,8,66,2,17,10,4,39,2,74
2013,WISCONSIN,Emotional disturbance,12336,227,12109,383,2478,834,498,8055,88,12336
2013,WISCONSIN,Hearing impairment,1533,160,1373,23,111,193,38,1060,108,1533
2013,WISCONSIN,Intellectual disability,8377,554,7823,139,1824,888,143,5146,237,8377
2013,WISCONSIN,Multiple disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2013,WISCONSIN,Orthopedic impairment,784,39,745,16,90,72,18,560,28,784
2013,WISCONSIN,Other health impairment,19804,855,18949,303,5259,2024,489,11504,225,19804
2013,WISCONSIN,Specific learning disability,32008,2717,29291,683,4447,4075,684,21324,795,32008
2013,WISCONSIN,Speech or language impairment,21409,1848,19561,377,1889,2604,562,15261,716,21409
2013,WISCONSIN,Traumatic brain injury,348,11,337,10,66,36,15,212,9,348
2013,WISCONSIN,Visual impairment,448,31,417,5,35,41,10,337,20,448
2013,WYOMING,All Disabilities,11993,483,11510,489,178,1640,248,9354,84,11993
2013,WYOMING,Autism,767,6,761,15,3,64,19,660,6,767
2013,WYOMING,Deaf-blindness,1,0,1,0,0,0,0,1,0,1
2013,WYOMING,Developmental delay (valid only for children ages 3-9 when defined by state),254,16,238,6,3,40,11,192,2,254
2013,WYOMING,Emotional disturbance,591,6,585,22,20,72,20,453,4,591
2013,WYOMING,Hearing impairment,131,4,127,7,2,26,3,93,0,131
2013,WYOMING,Intellectual disability,499,28,471,27,9,73,11,377,2,499
2013,WYOMING,Multiple disabilities,240,6,234,9,8,32,3,187,1,240
2013,WYOMING,Orthopedic impairment,65,5,60,2,1,9,3,47,3,65
2013,WYOMING,Other health impairment,1926,34,1892,61,41,206,45,1567,6,1926
2013,WYOMING,Specific learning disability,4146,217,3929,193,65,665,65,3134,24,4146
2013,WYOMING,Speech or language impairment,3252,156,3096,140,25,438,67,2547,35,3252
2013,WYOMING,Traumatic brain injury,73,4,69,5,0,11,1,55,1,73
2013,WYOMING,Visual impairment,48,1,47,2,1,4,0,41,0,48
